id,name,year,time,vmax,mslp
AL012001,ALLISON,2001,2001-06-16T00:00:00,25,1007
AL012001,ALLISON,2001,2001-06-16T06:00:00,25,1007
AL012001,ALLISON,2001,2001-06-16T12:00:00,25,1007
AL012001,ALLISON,2001,2001-06-16T18:00:00,25,1006
AL012001,ALLISON,2001,2001-06-17T00:00:00,25,1006
AL012001,ALLISON,2001,2001-06-17T06:00:00,30,1005
AL012001,ALLISON,2001,2001-06-17T12:00:00,40,1004
AL012001,ALLISON,2001,2001-06-17T18:00:00,35,1005
AL012001,ALLISON,2001,2001-06-18T00:00:00,30,1006
AL012001,ALLISON,2001,2001-06-18T06:00:00,30,1008
AL012001,ALLISON,2001,2001-06-18T12:00:00,30,1009
AL012001,ALLISON,2001,2001-06-18T18:00:00,25,1011
AL012001,ALLISON,2001,2001-06-19T00:00:00,20,1012
AL032001,BARRY,2001,2001-08-02T12:00:00,30,1011
AL032001,BARRY,2001,2001-08-02T18:00:00,45,1010
AL032001,BARRY,2001,2001-08-03T00:00:00,40,1007
AL032001,BARRY,2001,2001-08-03T06:00:00,35,1008
AL032001,BARRY,2001,2001-08-03T12:00:00,35,1007
AL032001,BARRY,2001,2001-08-03T18:00:00,35,1007
AL032001,BARRY,2001,2001-08-04T00:00:00,30,1005
AL032001,BARRY,2001,2001-08-04T06:00:00,30,1005
AL032001,BARRY,2001,2001-08-04T12:00:00,30,1006
AL032001,BARRY,2001,2001-08-04T18:00:00,35,1005
AL032001,BARRY,2001,2001-08-05T00:00:00,35,1003
AL032001,BARRY,2001,2001-08-05T06:00:00,40,1004
AL032001,BARRY,2001,2001-08-05T12:00:00,50,990
AL032001,BARRY,2001,2001-08-05T18:00:00,60,991
AL032001,BARRY,2001,2001-08-06T00:00:00,60,992
AL032001,BARRY,2001,2001-08-06T05:00:00,60,990
AL032001,BARRY,2001,2001-08-06T06:00:00,60,991
AL032001,BARRY,2001,2001-08-06T12:00:00,25,1007
AL032001,BARRY,2001,2001-08-06T18:00:00,20,1009
AL032001,BARRY,2001,2001-08-07T00:00:00,15,1012
AL032001,BARRY,2001,2001-08-07T06:00:00,15,1015
AL032001,BARRY,2001,2001-08-07T12:00:00,10,1017
AL032001,BARRY,2001,2001-08-07T18:00:00,10,1018
AL032001,BARRY,2001,2001-08-08T00:00:00,10,1016
AL032001,BARRY,2001,2001-08-08T06:00:00,10,1017
AL042001,CHANTAL,2001,2001-08-14T18:00:00,25,1010
AL042001,CHANTAL,2001,2001-08-15T00:00:00,25,1010
AL042001,CHANTAL,2001,2001-08-15T06:00:00,25,1010
AL042001,CHANTAL,2001,2001-08-15T12:00:00,30,1010
AL042001,CHANTAL,2001,2001-08-15T18:00:00,30,1010
AL042001,CHANTAL,2001,2001-08-16T00:00:00,30,1010
AL042001,CHANTAL,2001,2001-08-16T06:00:00,30,1011
AL042001,CHANTAL,2001,2001-08-16T12:00:00,30,1012
AL042001,CHANTAL,2001,2001-08-16T18:00:00,30,1012
AL042001,CHANTAL,2001,2001-08-17T00:00:00,35,1011
AL042001,CHANTAL,2001,2001-08-17T06:00:00,35,1011
AL042001,CHANTAL,2001,2001-08-17T12:00:00,35,1010
AL042001,CHANTAL,2001,2001-08-17T18:00:00,35,1006
AL042001,CHANTAL,2001,2001-08-18T00:00:00,45,1004
AL042001,CHANTAL,2001,2001-08-18T06:00:00,55,1003
AL042001,CHANTAL,2001,2001-08-18T12:00:00,50,1006
AL042001,CHANTAL,2001,2001-08-18T18:00:00,50,1003
AL042001,CHANTAL,2001,2001-08-19T00:00:00,55,1002
AL042001,CHANTAL,2001,2001-08-19T06:00:00,60,997
AL042001,CHANTAL,2001,2001-08-19T12:00:00,60,1004
AL042001,CHANTAL,2001,2001-08-19T18:00:00,55,1005
AL042001,CHANTAL,2001,2001-08-20T00:00:00,50,1007
AL042001,CHANTAL,2001,2001-08-20T06:00:00,50,1008
AL042001,CHANTAL,2001,2001-08-20T12:00:00,50,1007
AL042001,CHANTAL,2001,2001-08-20T18:00:00,55,1006
AL042001,CHANTAL,2001,2001-08-21T00:00:00,60,1000
AL042001,CHANTAL,2001,2001-08-21T02:00:00,60,999
AL042001,CHANTAL,2001,2001-08-21T06:00:00,55,1000
AL042001,CHANTAL,2001,2001-08-21T12:00:00,45,1002
AL042001,CHANTAL,2001,2001-08-21T18:00:00,35,1006
AL042001,CHANTAL,2001,2001-08-22T00:00:00,25,1007
AL042001,CHANTAL,2001,2001-08-22T06:00:00,25,1008
AL042001,CHANTAL,2001,2001-08-22T12:00:00,25,1009
AL082001,GABRIELLE,2001,2001-09-11T18:00:00,25,1010
AL082001,GABRIELLE,2001,2001-09-12T00:00:00,25,1009
AL082001,GABRIELLE,2001,2001-09-12T06:00:00,25,1008
AL082001,GABRIELLE,2001,2001-09-12T12:00:00,25,1008
AL082001,GABRIELLE,2001,2001-09-12T18:00:00,30,1007
AL082001,GABRIELLE,2001,2001-09-13T00:00:00,30,1005
AL082001,GABRIELLE,2001,2001-09-13T06:00:00,30,1005
AL082001,GABRIELLE,2001,2001-09-13T12:00:00,35,1003
AL082001,GABRIELLE,2001,2001-09-13T18:00:00,40,998
AL082001,GABRIELLE,2001,2001-09-14T00:00:00,45,997
AL082001,GABRIELLE,2001,2001-09-14T06:00:00,50,992
AL082001,GABRIELLE,2001,2001-09-14T12:00:00,60,983
AL082001,GABRIELLE,2001,2001-09-14T18:00:00,45,994
AL082001,GABRIELLE,2001,2001-09-15T00:00:00,40,995
AL082001,GABRIELLE,2001,2001-09-15T06:00:00,40,995
AL082001,GABRIELLE,2001,2001-09-15T12:00:00,40,998
AL082001,GABRIELLE,2001,2001-09-15T18:00:00,45,999
AL082001,GABRIELLE,2001,2001-09-16T00:00:00,50,998
AL082001,GABRIELLE,2001,2001-09-16T06:00:00,50,998
AL082001,GABRIELLE,2001,2001-09-16T12:00:00,55,995
AL082001,GABRIELLE,2001,2001-09-16T18:00:00,55,995
AL082001,GABRIELLE,2001,2001-09-17T00:00:00,65,991
AL082001,GABRIELLE,2001,2001-09-17T06:00:00,65,991
AL082001,GABRIELLE,2001,2001-09-17T12:00:00,70,983
AL082001,GABRIELLE,2001,2001-09-17T18:00:00,70,983
AL082001,GABRIELLE,2001,2001-09-18T00:00:00,60,987
AL082001,GABRIELLE,2001,2001-09-18T06:00:00,55,990
AL082001,GABRIELLE,2001,2001-09-18T12:00:00,55,990
AL082001,GABRIELLE,2001,2001-09-18T18:00:00,60,980
AL082001,GABRIELLE,2001,2001-09-19T00:00:00,60,975
AL082001,GABRIELLE,2001,2001-09-19T06:00:00,55,976
AL082001,GABRIELLE,2001,2001-09-19T12:00:00,60,978
AL082001,GABRIELLE,2001,2001-09-19T18:00:00,60,986
AL082001,GABRIELLE,2001,2001-09-20T00:00:00,60,988
AL082001,GABRIELLE,2001,2001-09-20T06:00:00,60,986
AL082001,GABRIELLE,2001,2001-09-20T12:00:00,60,984
AL082001,GABRIELLE,2001,2001-09-20T18:00:00,65,981
AL082001,GABRIELLE,2001,2001-09-21T00:00:00,65,981
AL082001,GABRIELLE,2001,2001-09-21T06:00:00,65,981
AL082001,GABRIELLE,2001,2001-09-21T12:00:00,60,984
AL082001,GABRIELLE,2001,2001-09-21T18:00:00,55,987
AL152001,MICHELLE,2001,2001-10-29T18:00:00,30,1004
AL152001,MICHELLE,2001,2001-10-30T00:00:00,30,1004
AL152001,MICHELLE,2001,2001-10-30T06:00:00,30,1005
AL152001,MICHELLE,2001,2001-10-30T12:00:00,30,1005
AL152001,MICHELLE,2001,2001-10-30T18:00:00,30,1006
AL152001,MICHELLE,2001,2001-10-31T00:00:00,30,1004
AL152001,MICHELLE,2001,2001-10-31T06:00:00,30,1005
AL152001,MICHELLE,2001,2001-10-31T12:00:00,30,1004
AL152001,MICHELLE,2001,2001-10-31T18:00:00,30,1004
AL152001,MICHELLE,2001,2001-11-01T00:00:00,35,1001
AL152001,MICHELLE,2001,2001-11-01T06:00:00,45,999
AL152001,MICHELLE,2001,2001-11-01T12:00:00,50,995
AL152001,MICHELLE,2001,2001-11-01T18:00:00,50,993
AL152001,MICHELLE,2001,2001-11-02T00:00:00,55,991
AL152001,MICHELLE,2001,2001-11-02T06:00:00,60,988
AL152001,MICHELLE,2001,2001-11-02T12:00:00,70,979
AL152001,MICHELLE,2001,2001-11-02T18:00:00,80,969
AL152001,MICHELLE,2001,2001-11-03T00:00:00,90,957
AL152001,MICHELLE,2001,2001-11-03T06:00:00,105,942
AL152001,MICHELLE,2001,2001-11-03T12:00:00,115,937
AL152001,MICHELLE,2001,2001-11-03T18:00:00,110,934
AL152001,MICHELLE,2001,2001-11-03T21:00:00,110,933
AL152001,MICHELLE,2001,2001-11-04T00:00:00,115,938
AL152001,MICHELLE,2001,2001-11-04T06:00:00,120,944
AL152001,MICHELLE,2001,2001-11-04T12:00:00,120,947
AL152001,MICHELLE,2001,2001-11-04T18:00:00,120,949
AL152001,MICHELLE,2001,2001-11-04T23:00:00,115,950
AL152001,MICHELLE,2001,2001-11-05T00:00:00,105,953
AL152001,MICHELLE,2001,2001-11-05T06:00:00,80,972
AL152001,MICHELLE,2001,2001-11-05T12:00:00,80,974
AL152001,MICHELLE,2001,2001-11-05T18:00:00,75,980
AL152001,MICHELLE,2001,2001-11-06T00:00:00,75,980
AL152001,MICHELLE,2001,2001-11-06T06:00:00,75,980
AL152001,MICHELLE,2001,2001-11-06T12:00:00,65,984
AL152001,MICHELLE,2001,2001-11-06T18:00:00,55,989
AL062002,FAY,2002,2002-09-05T18:00:00,30,1009
AL062002,FAY,2002,2002-09-06T00:00:00,35,1006
AL062002,FAY,2002,2002-09-06T06:00:00,45,1005
AL062002,FAY,2002,2002-09-06T12:00:00,50,1001
AL062002,FAY,2002,2002-09-06T18:00:00,50,999
AL062002,FAY,2002,2002-09-07T00:00:00,50,998
AL062002,FAY,2002,2002-09-07T06:00:00,50,999
AL062002,FAY,2002,2002-09-07T09:00:00,50,999
AL062002,FAY,2002,2002-09-07T12:00:00,30,1002
AL062002,FAY,2002,2002-09-07T18:00:00,25,1002
AL062002,FAY,2002,2002-09-08T00:00:00,20,1003
AL062002,FAY,2002,2002-09-08T06:00:00,15,1007
AL062002,FAY,2002,2002-09-08T12:00:00,10,1007
AL062002,FAY,2002,2002-09-08T18:00:00,10,1008
AL062002,FAY,2002,2002-09-09T00:00:00,10,1008
AL062002,FAY,2002,2002-09-09T06:00:00,10,1008
AL062002,FAY,2002,2002-09-09T12:00:00,10,1009
AL062002,FAY,2002,2002-09-09T18:00:00,10,1009
AL062002,FAY,2002,2002-09-10T00:00:00,10,1008
AL062002,FAY,2002,2002-09-10T06:00:00,10,1008
AL062002,FAY,2002,2002-09-10T12:00:00,10,1008
AL062002,FAY,2002,2002-09-10T18:00:00,10,1008
AL062002,FAY,2002,2002-09-11T00:00:00,10,1007
AL092002,HANNA,2002,2002-09-12T00:00:00,30,1001
AL092002,HANNA,2002,2002-09-12T06:00:00,35,1001
AL092002,HANNA,2002,2002-09-12T12:00:00,35,1001
AL092002,HANNA,2002,2002-09-12T18:00:00,35,1001
AL092002,HANNA,2002,2002-09-13T00:00:00,35,1001
AL092002,HANNA,2002,2002-09-13T06:00:00,40,1002
AL092002,HANNA,2002,2002-09-13T12:00:00,45,1002
AL092002,HANNA,2002,2002-09-13T18:00:00,45,1003
AL092002,HANNA,2002,2002-09-14T00:00:00,50,1001
AL092002,HANNA,2002,2002-09-14T06:00:00,50,1003
AL092002,HANNA,2002,2002-09-14T08:00:00,50,1003
AL092002,HANNA,2002,2002-09-14T12:00:00,50,1003
AL092002,HANNA,2002,2002-09-14T15:00:00,50,1002
AL092002,HANNA,2002,2002-09-14T18:00:00,30,1005
AL092002,HANNA,2002,2002-09-15T00:00:00,20,1009
AL092002,HANNA,2002,2002-09-15T06:00:00,20,1011
AL092002,HANNA,2002,2002-09-15T12:00:00,20,1014
AL102002,ISIDORE,2002,2002-09-14T18:00:00,25,1009
AL102002,ISIDORE,2002,2002-09-15T00:00:00,25,1009
AL102002,ISIDORE,2002,2002-09-15T06:00:00,25,1009
AL102002,ISIDORE,2002,2002-09-15T12:00:00,25,1009
AL102002,ISIDORE,2002,2002-09-15T18:00:00,25,1009
AL102002,ISIDORE,2002,2002-09-16T00:00:00,20,1009
AL102002,ISIDORE,2002,2002-09-16T06:00:00,20,1008
AL102002,ISIDORE,2002,2002-09-16T12:00:00,20,1008
AL102002,ISIDORE,2002,2002-09-16T18:00:00,20,1008
AL102002,ISIDORE,2002,2002-09-17T00:00:00,25,1008
AL102002,ISIDORE,2002,2002-09-17T06:00:00,25,1008
AL102002,ISIDORE,2002,2002-09-17T12:00:00,30,1008
AL102002,ISIDORE,2002,2002-09-17T18:00:00,30,1006
AL102002,ISIDORE,2002,2002-09-18T00:00:00,30,1006
AL102002,ISIDORE,2002,2002-09-18T06:00:00,35,1006
AL102002,ISIDORE,2002,2002-09-18T12:00:00,40,1004
AL102002,ISIDORE,2002,2002-09-18T18:00:00,45,1001
AL102002,ISIDORE,2002,2002-09-19T00:00:00,50,998
AL102002,ISIDORE,2002,2002-09-19T06:00:00,50,990
AL102002,ISIDORE,2002,2002-09-19T12:00:00,60,990
AL102002,ISIDORE,2002,2002-09-19T18:00:00,65,983
AL102002,ISIDORE,2002,2002-09-20T00:00:00,75,979
AL102002,ISIDORE,2002,2002-09-20T06:00:00,90,967
AL102002,ISIDORE,2002,2002-09-20T12:00:00,85,966
AL102002,ISIDORE,2002,2002-09-20T18:00:00,75,965
AL102002,ISIDORE,2002,2002-09-20T21:00:00,75,964
AL102002,ISIDORE,2002,2002-09-21T00:00:00,75,964
AL102002,ISIDORE,2002,2002-09-21T06:00:00,85,964
AL102002,ISIDORE,2002,2002-09-21T12:00:00,100,955
AL102002,ISIDORE,2002,2002-09-21T18:00:00,110,946
AL102002,ISIDORE,2002,2002-09-22T00:00:00,110,947
AL102002,ISIDORE,2002,2002-09-22T06:00:00,110,936
AL102002,ISIDORE,2002,2002-09-22T12:00:00,110,934
AL102002,ISIDORE,2002,2002-09-22T18:00:00,110,935
AL102002,ISIDORE,2002,2002-09-22T21:00:00,110,936
AL102002,ISIDORE,2002,2002-09-23T00:00:00,100,950
AL102002,ISIDORE,2002,2002-09-23T06:00:00,70,952
AL102002,ISIDORE,2002,2002-09-23T12:00:00,60,960
AL102002,ISIDORE,2002,2002-09-23T18:00:00,50,968
AL102002,ISIDORE,2002,2002-09-24T00:00:00,35,980
AL102002,ISIDORE,2002,2002-09-24T06:00:00,45,985
AL102002,ISIDORE,2002,2002-09-24T12:00:00,50,987
AL102002,ISIDORE,2002,2002-09-24T18:00:00,50,988
AL102002,ISIDORE,2002,2002-09-25T00:00:00,50,987
AL102002,ISIDORE,2002,2002-09-25T06:00:00,50,987
AL102002,ISIDORE,2002,2002-09-25T12:00:00,50,990
AL102002,ISIDORE,2002,2002-09-25T18:00:00,55,988
AL102002,ISIDORE,2002,2002-09-26T00:00:00,55,989
AL102002,ISIDORE,2002,2002-09-26T06:00:00,55,984
AL102002,ISIDORE,2002,2002-09-26T12:00:00,55,985
AL102002,ISIDORE,2002,2002-09-26T18:00:00,40,988
AL102002,ISIDORE,2002,2002-09-27T00:00:00,20,992
AL102002,ISIDORE,2002,2002-09-27T06:00:00,20,995
AL102002,ISIDORE,2002,2002-09-27T12:00:00,20,998
AL102002,ISIDORE,2002,2002-09-27T18:00:00,20,999
AL132002,LILI,2002,2002-09-21T18:00:00,25,1009
AL132002,LILI,2002,2002-09-22T00:00:00,30,1007
AL132002,LILI,2002,2002-09-22T06:00:00,30,1006
AL132002,LILI,2002,2002-09-22T12:00:00,30,1006
AL132002,LILI,2002,2002-09-22T18:00:00,30,1005
AL132002,LILI,2002,2002-09-23T00:00:00,35,1005
AL132002,LILI,2002,2002-09-23T06:00:00,40,1005
AL132002,LILI,2002,2002-09-23T12:00:00,45,1004
AL132002,LILI,2002,2002-09-23T18:00:00,50,1005
AL132002,LILI,2002,2002-09-24T00:00:00,50,1006
AL132002,LILI,2002,2002-09-24T06:00:00,50,1006
AL132002,LILI,2002,2002-09-24T12:00:00,60,1004
AL132002,LILI,2002,2002-09-24T18:00:00,50,1007
AL132002,LILI,2002,2002-09-25T00:00:00,35,1008
AL132002,LILI,2002,2002-09-25T06:00:00,35,1008
AL132002,LILI,2002,2002-09-25T12:00:00,40,1008
AL132002,LILI,2002,2002-09-25T18:00:00,40,1007
AL132002,LILI,2002,2002-09-26T00:00:00,35,1007
AL132002,LILI,2002,2002-09-26T06:00:00,35,1007
AL132002,LILI,2002,2002-09-26T12:00:00,30,1007
AL132002,LILI,2002,2002-09-26T18:00:00,30,1006
AL132002,LILI,2002,2002-09-27T00:00:00,30,1006
AL132002,LILI,2002,2002-09-27T06:00:00,30,1006
AL132002,LILI,2002,2002-09-27T12:00:00,35,1003
AL132002,LILI,2002,2002-09-27T18:00:00,40,1004
AL132002,LILI,2002,2002-09-28T00:00:00,45,999
AL132002,LILI,2002,2002-09-28T06:00:00,45,999
AL132002,LILI,2002,2002-09-28T12:00:00,45,1002
AL132002,LILI,2002,2002-09-28T18:00:00,45,1003
AL132002,LILI,2002,2002-09-29T00:00:00,45,1001
AL132002,LILI,2002,2002-09-29T06:00:00,40,999
AL132002,LILI,2002,2002-09-29T12:00:00,45,994
AL132002,LILI,2002,2002-09-29T18:00:00,50,994
AL132002,LILI,2002,2002-09-30T00:00:00,55,993
AL132002,LILI,2002,2002-09-30T06:00:00,60,990
AL132002,LILI,2002,2002-09-30T12:00:00,65,986
AL132002,LILI,2002,2002-09-30T14:00:00,65,986
AL132002,LILI,2002,2002-09-30T18:00:00,65,984
AL132002,LILI,2002,2002-10-01T00:00:00,70,978
AL132002,LILI,2002,2002-10-01T06:00:00,75,970
AL132002,LILI,2002,2002-10-01T11:00:00,90,971
AL132002,LILI,2002,2002-10-01T12:00:00,90,971
AL132002,LILI,2002,2002-10-01T14:00:00,90,971
AL132002,LILI,2002,2002-10-01T18:00:00,90,971
AL132002,LILI,2002,2002-10-02T00:00:00,90,967
AL132002,LILI,2002,2002-10-02T06:00:00,100,962
AL132002,LILI,2002,2002-10-02T12:00:00,110,952
AL132002,LILI,2002,2002-10-02T18:00:00,120,941
AL132002,LILI,2002,2002-10-02T20:13:00,125,938
AL132002,LILI,2002,2002-10-03T00:00:00,125,940
AL132002,LILI,2002,2002-10-03T06:00:00,105,957
AL132002,LILI,2002,2002-10-03T12:00:00,80,962
AL132002,LILI,2002,2002-10-03T13:00:00,80,963
AL132002,LILI,2002,2002-10-03T18:00:00,60,976
AL132002,LILI,2002,2002-10-04T00:00:00,40,985
AL132002,LILI,2002,2002-10-04T06:00:00,30,994
AL132002,LILI,2002,2002-10-04T12:00:00,25,997
AL032003,BILL,2003,2003-06-28T06:00:00,20,1009
AL032003,BILL,2003,2003-06-28T12:00:00,20,1008
AL032003,BILL,2003,2003-06-28T18:00:00,20,1008
AL032003,BILL,2003,2003-06-29T00:00:00,20,1008
AL032003,BILL,2003,2003-06-29T06:00:00,30,1007
AL032003,BILL,2003,2003-06-29T12:00:00,35,1007
AL032003,BILL,2003,2003-06-29T18:00:00,40,1009
AL032003,BILL,2003,2003-06-30T00:00:00,45,1008
AL032003,BILL,2003,2003-06-30T06:00:00,45,1007
AL032003,BILL,2003,2003-06-30T12:00:00,50,1002
AL032003,BILL,2003,2003-06-30T18:00:00,50,997
AL032003,BILL,2003,2003-06-30T19:00:00,50,997
AL032003,BILL,2003,2003-07-01T00:00:00,45,998
AL032003,BILL,2003,2003-07-01T06:00:00,30,1003
AL032003,BILL,2003,2003-07-01T12:00:00,25,1004
AL032003,BILL,2003,2003-07-01T18:00:00,20,1007
AL032003,BILL,2003,2003-07-02T00:00:00,20,1007
AL032003,BILL,2003,2003-07-02T06:00:00,20,1007
AL032003,BILL,2003,2003-07-02T12:00:00,20,1009
AL032003,BILL,2003,2003-07-02T18:00:00,20,1009
AL032003,BILL,2003,2003-07-03T00:00:00,20,1009
AL042003,CLAUDETTE,2003,2003-07-07T00:00:00,25,1010
AL042003,CLAUDETTE,2003,2003-07-07T06:00:00,30,1010
AL042003,CLAUDETTE,2003,2003-07-07T12:00:00,30,1010
AL042003,CLAUDETTE,2003,2003-07-07T18:00:00,35,1010
AL042003,CLAUDETTE,2003,2003-07-08T00:00:00,35,1009
AL042003,CLAUDETTE,2003,2003-07-08T06:00:00,40,1009
AL042003,CLAUDETTE,2003,2003-07-08T12:00:00,40,1009
AL042003,CLAUDETTE,2003,2003-07-08T18:00:00,45,1006
AL042003,CLAUDETTE,2003,2003-07-09T00:00:00,50,1001
AL042003,CLAUDETTE,2003,2003-07-09T06:00:00,60,1003
AL042003,CLAUDETTE,2003,2003-07-09T12:00:00,55,1004
AL042003,CLAUDETTE,2003,2003-07-09T18:00:00,55,1002
AL042003,CLAUDETTE,2003,2003-07-10T00:00:00,55,1002
AL042003,CLAUDETTE,2003,2003-07-10T06:00:00,55,998
AL042003,CLAUDETTE,2003,2003-07-10T12:00:00,70,988
AL042003,CLAUDETTE,2003,2003-07-10T18:00:00,55,1003
AL042003,CLAUDETTE,2003,2003-07-11T00:00:00,50,1010
AL042003,CLAUDETTE,2003,2003-07-11T06:00:00,50,1009
AL042003,CLAUDETTE,2003,2003-07-11T10:00:00,50,1009
AL042003,CLAUDETTE,2003,2003-07-11T12:00:00,50,1009
AL042003,CLAUDETTE,2003,2003-07-11T18:00:00,45,1009
AL042003,CLAUDETTE,2003,2003-07-12T00:00:00,45,1008
AL042003,CLAUDETTE,2003,2003-07-12T06:00:00,45,1007
AL042003,CLAUDETTE,2003,2003-07-12T12:00:00,45,1006
AL042003,CLAUDETTE,2003,2003-07-12T18:00:00,45,1008
AL042003,CLAUDETTE,2003,2003-07-13T00:00:00,45,1003
AL042003,CLAUDETTE,2003,2003-07-13T06:00:00,45,1005
AL042003,CLAUDETTE,2003,2003-07-13T12:00:00,50,999
AL042003,CLAUDETTE,2003,2003-07-13T18:00:00,50,995
AL042003,CLAUDETTE,2003,2003-07-14T00:00:00,55,991
AL042003,CLAUDETTE,2003,2003-07-14T06:00:00,55,993
AL042003,CLAUDETTE,2003,2003-07-14T12:00:00,55,991
AL042003,CLAUDETTE,2003,2003-07-14T18:00:00,60,989
AL042003,CLAUDETTE,2003,2003-07-15T00:00:00,60,988
AL042003,CLAUDETTE,2003,2003-07-15T06:00:00,65,987
AL042003,CLAUDETTE,2003,2003-07-15T12:00:00,75,982
AL042003,CLAUDETTE,2003,2003-07-15T15:30:00,80,979
AL042003,CLAUDETTE,2003,2003-07-15T18:00:00,70,984
AL042003,CLAUDETTE,2003,2003-07-16T00:00:00,50,995
AL042003,CLAUDETTE,2003,2003-07-16T06:00:00,40,999
AL042003,CLAUDETTE,2003,2003-07-16T12:00:00,35,1003
AL042003,CLAUDETTE,2003,2003-07-16T18:00:00,35,1007
AL042003,CLAUDETTE,2003,2003-07-17T00:00:00,30,1014
AL042003,CLAUDETTE,2003,2003-07-17T06:00:00,25,1016
AL042003,CLAUDETTE,2003,2003-07-17T12:00:00,25,1016
AL082003,ERIKA,2003,2003-08-14T18:00:00,35,1011
AL082003,ERIKA,2003,2003-08-15T00:00:00,40,1008
AL082003,ERIKA,2003,2003-08-15T06:00:00,40,1008
AL082003,ERIKA,2003,2003-08-15T12:00:00,45,1007
AL082003,ERIKA,2003,2003-08-15T18:00:00,50,1001
AL082003,ERIKA,2003,2003-08-16T00:00:00,55,995
AL082003,ERIKA,2003,2003-08-16T06:00:00,60,988
AL082003,ERIKA,2003,2003-08-16T10:30:00,65,986
AL082003,ERIKA,2003,2003-08-16T12:00:00,65,988
AL082003,ERIKA,2003,2003-08-16T18:00:00,35,1003
AL082003,ERIKA,2003,2003-08-17T00:00:00,25,1008
AL112003,GRACE,2003,2003-08-30T12:00:00,30,1008
AL112003,GRACE,2003,2003-08-30T18:00:00,35,1009
AL112003,GRACE,2003,2003-08-31T00:00:00,35,1009
AL112003,GRACE,2003,2003-08-31T06:00:00,35,1008
AL112003,GRACE,2003,2003-08-31T11:00:00,35,1007
AL112003,GRACE,2003,2003-08-31T12:00:00,35,1007
AL112003,GRACE,2003,2003-08-31T18:00:00,30,1009
AL112003,GRACE,2003,2003-09-01T00:00:00,25,1009
AL112003,GRACE,2003,2003-09-01T06:00:00,20,1010
AL112003,GRACE,2003,2003-09-01T12:00:00,20,1010
AL112003,GRACE,2003,2003-09-01T18:00:00,20,1011
AL112003,GRACE,2003,2003-09-02T00:00:00,15,1011
AL112003,GRACE,2003,2003-09-02T06:00:00,15,1013
AL122003,HENRI,2003,2003-09-03T18:00:00,25,1013
AL122003,HENRI,2003,2003-09-04T00:00:00,25,1011
AL122003,HENRI,2003,2003-09-04T06:00:00,25,1009
AL122003,HENRI,2003,2003-09-04T12:00:00,30,1010
AL122003,HENRI,2003,2003-09-04T18:00:00,30,1002
AL122003,HENRI,2003,2003-09-05T00:00:00,30,1004
AL122003,HENRI,2003,2003-09-05T06:00:00,35,1000
AL122003,HENRI,2003,2003-09-05T12:00:00,40,997
AL122003,HENRI,2003,2003-09-05T18:00:00,50,997
AL122003,HENRI,2003,2003-09-06T00:00:00,30,1002
AL122003,HENRI,2003,2003-09-06T06:00:00,30,1005
AL122003,HENRI,2003,2003-09-06T09:00:00,30,1006
AL122003,HENRI,2003,2003-09-06T12:00:00,25,1007
AL122003,HENRI,2003,2003-09-06T18:00:00,25,1006
AL122003,HENRI,2003,2003-09-07T00:00:00,30,1006
AL122003,HENRI,2003,2003-09-07T06:00:00,30,1008
AL122003,HENRI,2003,2003-09-07T12:00:00,30,1006
AL122003,HENRI,2003,2003-09-07T18:00:00,30,1006
AL122003,HENRI,2003,2003-09-08T00:00:00,30,1006
AL122003,HENRI,2003,2003-09-08T06:00:00,30,1007
AL122003,HENRI,2003,2003-09-08T12:00:00,30,1006
AL122003,HENRI,2003,2003-09-08T18:00:00,25,1006
AL172003,LARRY,2003,2003-09-27T18:00:00,15,1009
AL172003,LARRY,2003,2003-09-28T00:00:00,15,1009
AL172003,LARRY,2003,2003-09-28T06:00:00,20,1008
AL172003,LARRY,2003,2003-09-28T12:00:00,20,1008
AL172003,LARRY,2003,2003-09-28T18:00:00,20,1008
AL172003,LARRY,2003,2003-09-29T00:00:00,20,1007
AL172003,LARRY,2003,2003-09-29T06:00:00,20,1007
AL172003,LARRY,2003,2003-09-29T12:00:00,20,1007
AL172003,LARRY,2003,2003-09-29T18:00:00,20,1007
AL172003,LARRY,2003,2003-09-30T00:00:00,25,1007
AL172003,LARRY,2003,2003-09-30T06:00:00,25,1007
AL172003,LARRY,2003,2003-09-30T12:00:00,30,1007
AL172003,LARRY,2003,2003-09-30T18:00:00,35,1006
AL172003,LARRY,2003,2003-10-01T00:00:00,40,1006
AL172003,LARRY,2003,2003-10-01T06:00:00,40,1005
AL172003,LARRY,2003,2003-10-01T12:00:00,40,1004
AL172003,LARRY,2003,2003-10-01T18:00:00,45,1003
AL172003,LARRY,2003,2003-10-02T00:00:00,45,1002
AL172003,LARRY,2003,2003-10-02T06:00:00,45,1000
AL172003,LARRY,2003,2003-10-02T12:00:00,45,998
AL172003,LARRY,2003,2003-10-02T18:00:00,50,996
AL172003,LARRY,2003,2003-10-03T00:00:00,55,993
AL172003,LARRY,2003,2003-10-03T06:00:00,50,994
AL172003,LARRY,2003,2003-10-03T12:00:00,50,994
AL172003,LARRY,2003,2003-10-03T18:00:00,50,995
AL172003,LARRY,2003,2003-10-04T00:00:00,50,995
AL172003,LARRY,2003,2003-10-04T06:00:00,50,994
AL172003,LARRY,2003,2003-10-04T12:00:00,50,994
AL172003,LARRY,2003,2003-10-04T18:00:00,50,996
AL172003,LARRY,2003,2003-10-05T00:00:00,50,996
